battery,cycle_num,anchor_cycle,capacity_ahr,capacity_mean,ambient_temp_c,voltage_measured_mean,voltage_min,voltage_max,voltage_std,v_dod_10,v_dod_50,v_dod_90,re_ohm_interp,rct_ohm_interp,ir_mean,ir_max,temperature_measured_max,temperature_mean,temperature_min,temperature_std,temp_rise_cycle,discharge_time_sec,eff_c_rate,current_mean,current_std,current_min,current_max,dvdt_max_abs,dTdt_max,soh,capacity_derivative,cap_vel,regen_strength,impedance_sum,impedance_growth,dcr,dcr_growth,lli,lam,temp_rise,thermal_stress,cycle_life,rul_cycles,rul_norm,c_ref_ahr,c_rate_peak,c_rate_mean,eff_c_rate_C,discharge_current_class
B0026,6,1,1.3863373424430123,1.3863373424430123,26.29147877695076,3.2986715430208906,2.044256084427152,3.986547462246525,0.2318789593317742,0.0,0.0,0.0,2.7686597359200107,2.7686597359200107,0.0,0.0,39.78739652537364,31.60887613480477,26.28928363042606,3.812855735507267,13.49591774842288,6410.672,0.7785165787291638,-0.8176606997984731,1.6182611067273855,-4.028710959917574,0.0042669843413738,0.0860427941220512,0.0205095335242148,0.9999994488208988,0.0,0.0001112047569442,0.0,3.9271877009961913,0.002048412000072,1.963593850498096,0.00204841147794,1.138654660129528,-0.8890276588330235,13.49591774842288,0.9652244132821098,,,,1.8133929239715947,2.2216425942007705,0.4509010093673891,0.42931488726894285,4A
B0026,7,1,1.8165277958816064,1.8165277958816064,26.458131735942853,3.395711592779412,1.8584184081271529,4.1842030048921135,0.275888205168666,0.0,0.0,0.0,1.926567149433971,1.926567149433971,0.0,0.0,40.12859054534907,32.4909596779559,26.458131735942853,3.792431624194329,13.670458809406217,6474.156,1.0100930631226346,-1.051071206615797,1.7668300570243751,-4.028058491701451,0.007320773684125,0.0972311791559941,0.0233295027529679,0.9999994488208988,0.0,0.0001547355976045,0.0,3.9271877009961913,0.002048412000072,1.963593850498096,0.00204841147794,3.7066125862174233,-3.420275588609057,13.670458809406217,0.9818321115720172,,,,1.8133929239715947,2.2212827889939133,0.579615808974151,0.5570183106871199,4A
B0026,8,1,1.8085638576011065,1.8085638576011065,26.492780853310038,3.4209107644287986,1.9288388497995343,4.189253474215399,0.262287793561101,0.0,0.0,0.0,1.956069826801236,1.956069826801236,0.0,0.0,40.39287009990307,32.63416073863936,26.47590651334998,3.9364075334713657,13.900089246593035,6460.75,1.007751404614632,-1.0489813674620347,1.7655929653054625,-4.028495234172356,0.0024839459442753,0.0945466849519735,0.021569747266476,0.9999994488208988,0.0,7.117654960940171e-06,0.0,3.919151434137267,0.0,1.9595757170686332,0.0,3.73146061450186,-4.0149199666492,13.900089246593035,0.9948921165012604,,,,1.8133929239715947,2.2215236317065603,0.5784633620189786,0.5557269973280307,4A
B0026,9,1,1.804936077644182,1.804936077644182,26.431871222136834,3.429005234202988,1.935441772448038,4.190404777859946,0.2580620036365273,0.0,0.0,0.0,1.9627900762991872,1.9627900762991872,0.0,0.0,40.37811271633581,32.646683898798194,26.420629809971157,3.899125028757,13.946241494198972,6448.907,1.0075769242011174,-1.0490946281054965,1.765710418330214,-4.027850787866815,0.0033537086172802,0.0948650634841696,0.0225284584627747,0.9968426014919032,-0.0057274438057135,-0.0011454887611427,0.0057274438057135,3.9255801525983753,0.0016389899871407,1.9627900762991872,0.0016389895692833,0.4081293847801575,0.7357936858627897,13.946241494198972,0.9941582870410626,,,,1.8133929239715947,2.2211682502020773,0.5785258198801319,0.5556307796737053,4A
B0026,10,1,1.8049315924982108,1.8049315924982108,26.668129241717903,3.4422746572295977,2.084244057146889,4.188068725985081,0.2480543903285387,0.0,0.0,0.0,1.994401796115669,1.994401796115669,0.0,0.0,40.6345527951007,32.95341147758712,26.668129241717903,3.836546144831277,13.9664235533828,6447.125,1.007852916298902,-1.042943784297617,1.7622126808600458,-4.03024351282461,0.0049785783479378,0.085239627975227,0.0209839535469327,0.9948430449959011,-0.0036277799569242,-0.0024437891330986,0.0093552237626377,3.9255801525983753,0.0016389899871407,1.9627900762991872,0.0016389895692833,0.4945562808192415,0.3621797694546085,13.9664235533828,1.0069874606064892,,,,1.8133929239715947,2.222487724280841,0.5751339218934517,0.5557829761966631,4A
B0026,11,1,1.717679232699393,1.717679232699393,26.253373650244296,3.391747147883427,1.896444377630184,4.137907749692748,0.2556778882716662,0.0,0.0,0.0,2.089125784747932,2.089125784747932,0.0,0.0,40.0980220096873,32.14122281811958,26.253373650244296,3.9492364267316735,13.844648359443005,6431.219,0.9615043800744176,-1.002108129626011,1.7391740569142435,-4.0277523093513175,0.0035022633535197,0.0940899654554084,0.0207320350220881,0.9948430449959011,0.0,-0.0028065671287912,0.0093552237626377,3.9255801525983753,0.0016389899871407,1.9627900762991872,0.0016389895692833,0.5583332111349485,0.2447359218086661,13.844648359443005,0.9803325993154576,,,,1.8133929239715947,2.221113943981844,0.5526149994184648,0.5302239615938188,4A
B0026,12,1,1.809804813280106,1.809804813280106,26.47777121062403,3.433128893119263,2.039907733440496,4.186123854255208,0.252971418891986,0.0,0.0,0.0,1.9743697471870965,1.9743697471870965,0.0,0.0,40.34748376711444,32.73498021932445,26.46703845524767,3.879028297849136,13.86971255649041,6442.203,1.0113461695957704,-1.046478428570111,1.764265206326065,-4.028862296598938,0.0024654215761141,0.0866169655438827,0.0218589651674382,0.9948430449959011,0.0,-0.0022338227482197,0.0093552237626377,3.948739494374193,0.0075212512388667,1.9743697471870965,0.0075212493269648,0.3324443524503503,0.5227552872648785,13.86971255649041,0.9926369510768598,,,,1.8133929239715947,2.2217260491869255,0.5770831101944364,0.5577093393420632,4A
B0026,13,1,1.806556213274488,1.806556213274488,26.87208425739509,3.444561840470864,2.1312634408664395,4.1900980869893365,0.2475457610631164,0.0,0.0,0.0,1.9835804905449888,1.9835804905449888,0.0,0.0,40.65512551876581,33.0777254348539,26.866927200418345,3.8332818400897,13.78304126137072,6427.079,1.0119063991259725,-1.046791486848897,1.7643780494907528,-4.027646271570473,0.0071798509964851,0.0808612713058705,0.0229114094568501,0.9948430449959011,0.0,-0.0007255559913848,0.0093552237626377,3.9671609810899775,0.0121755581931541,1.9835804905449888,0.0121755551053098,-0.0128480960285322,0.9117240486113388,13.78304126137072,1.0080238172701552,,,,1.8133929239715947,2.2210554691860938,0.5772557469543176,0.5580182792980961,4A
B0026,14,1,1.7938155707698509,1.7938155707698509,26.846354528059383,3.435084142217923,1.8782785619868927,4.18806162606315,0.2572617260713015,0.0,0.0,0.0,1.9762453055714069,1.9762453055714069,0.0,0.0,40.78648924035223,33.067457381369145,26.846354528059383,3.8821731468997074,13.94013471229285,6417.156,1.006323682137611,-1.0469850347811238,1.7643401902344973,-4.029328017656563,0.0061861294480158,0.095566487576223,0.0224704609887593,0.994840572877176,-4.485145971289128e-06,-8.970291941916248e-07,0.009359708908609,3.9671609810899775,0.0121755581931541,1.9835804905449888,0.0121755551053098,-0.3857602229299495,1.3056972342444142,13.94013471229285,1.0146664965702206,,,,1.8133929239715947,2.221982872212685,0.5773624794388599,0.5549396762471177,4A
B0026,15,1,1.799304949381792,1.799304949381792,26.721977656250186,3.4457210478614795,1.9640553148703688,4.1883484559434,0.2502691293073183,0.0,0.0,0.0,1.9840206494541692,1.9840206494541692,0.0,0.0,40.64545029611132,32.902717226956746,26.721977656250186,3.878493328773138,13.923472639861137,6398.907,1.012281912797678,-1.0475275600281526,1.764649470332957,-4.029272047274109,0.0057412529901298,0.0906287732898491,0.0236459027958787,0.991739284781506,-0.0056266431164186,-0.0011266741670749,0.0149863520250277,3.9671609810899775,0.0121755581931541,1.9835804905449888,0.0121755551053098,-0.9914279044833024,1.6889487341826857,13.923472639861137,1.0075362924587845,,,,1.8133929239715947,2.22195200720725,0.5776616563242757,0.5582253572384265,4A
B0026,16,1,1.7842197448470132,1.7842197448470132,26.76871886021464,3.4449342432242034,1.9028600928182504,4.18723267594963,0.2520616656913995,0.0,0.0,0.0,1.983209400051787,1.983209400051787,0.0,0.0,40.753548433947245,33.04143942038261,26.76115770717377,3.8417840121057374,13.984829573732608,6384.75,1.006020765331336,-1.0476470565655591,1.7648031396157438,-4.028750889542927,0.0039839523366369,0.0945945764648843,0.0231881183354236,0.991739284781506,0.0,-0.001689338478717,0.0149863520250277,3.966418800103574,0.0119884596016129,1.983209400051787,0.0119884565609347,-2.078504420547077,2.050048298986292,13.984829573732608,1.0129966754476043,,,,1.8133929239715947,2.2216646134911433,0.5777275529845233,0.554772632027263,4A
B0026,17,1,1.6818819918515189,1.6818819918515189,27.280613835224106,3.348388974288582,2.066791178782658,4.116319031433004,0.2694418293410383,0.0,0.0,0.0,2.062628811708964,2.062628811708964,0.0,0.0,40.90407080657346,33.28920270851618,27.27201811362596,3.794569150721836,13.623456971349352,6284.063,0.9635128054358252,-0.99787222854682,1.737172684988675,-4.027668196882973,0.0052491922432533,0.0791356059244008,0.0233453003257486,0.9887136540120404,-0.0054893786119414,-0.002786765686508,0.0204757306369691,3.9671609810899775,0.0121755581931541,1.9835804905449888,0.0121755551053098,-1.667765969304492,1.1337869701917955,13.623456971349352,1.0206493700214982,,,,1.8133929239715947,2.221067559953743,0.5502791013220314,0.5313315127124196,4A
B0026,18,1,1.8007519383961936,1.8007519383961936,27.17816526533157,3.4115903895548496,2.1735697218309302,4.182977160580856,0.2617822201498266,0.0,0.0,0.0,1.9358573143428015,1.9358573143428015,0.0,0.0,40.76016987388447,33.31828122927918,27.17816526533157,3.787946074641643,13.58200460855289,6370.937000000005,1.0175437268060086,-1.05175253436239,1.7676558282741908,-4.027827958238032,0.0037481053878815,0.0732766549662342,0.0220292881901893,0.9887136540120404,0.0,-0.002772142206866,0.0204757306369691,3.966418800103574,0.0119884596016129,1.983209400051787,0.0119884565609347,-1.0116432288601391,0.7191785192387602,13.58200460855289,1.013332105802493,,,,1.8133929239715947,2.221155660746984,0.5799915288402574,0.5611269975496759,4A
B0026,19,1,1.795972684272296,1.795972684272296,27.037146422025582,3.4077180188358045,1.869998135001252,4.188680037627242,0.2722544946157835,0.0,0.0,0.0,1.914304108742121,1.914304108742121,0.0,0.0,40.86760057065783,33.24546150252619,27.037146422025582,3.807344333409932,13.830454148632242,6359.812,1.0166183628352954,-1.0581306387784024,1.7708507407535288,-4.02962982115965,0.0051528939231688,0.0914541691966913,0.0227298692917338,0.9899026098935004,0.0021571135024454,-0.0012153908830931,0.0183186171345237,3.966418800103574,0.0119884596016129,1.983209400051787,0.0119884565609347,-0.0901430667502576,0.2733183726158246,13.830454148632242,1.018789899754149,,,,1.8133929239715947,2.2221493024987513,0.5835087502497485,0.5606167033059515,4A
B0026,20,1,1.7931026940553298,1.7931026940553298,26.912811421770908,3.416993809879986,1.834360851438286,4.189566172290167,0.2682279999044674,0.0,0.0,0.0,1.922543305206505,1.922543305206505,0.0,0.0,40.8457724786952,33.19381621015531,26.912811421770908,3.780820146855691,13.932961056924288,6346.156,1.0171779103128236,-1.0584303641401285,1.770910802595974,-4.028266984927104,0.0025270811599359,0.094055725354753,0.0218030024504231,0.9883207312652657,-0.0028699902169662,-0.0010247397150477,0.0211886073514899,3.871714628685604,-0.0121776909305498,1.9358573143428015,-0.0121776878043285,0.777057493325002,-1.4939409994921755,13.932961056924288,1.0176785943252669,,,,1.8133929239715947,2.2213977630973725,0.5836740345396362,0.5609252671423554,4A
B0026,21,1,1.8010267542068712,1.8010267542068712,26.801911350114445,3.42793089154598,1.8588013920189888,4.191202777072821,0.262402145529525,0.0,0.0,0.0,1.9312323813136247,1.9312323813136247,0.0,0.0,40.61328442378913,32.950371591621256,26.79458788311544,3.847204701607727,13.811373073674687,6328.172,1.02457649936581,-1.058835499937123,1.7711721533491755,-4.029480151507068,0.0037213046467527,0.0938167307364336,0.0212436506813964,0.9899026098935004,0.0028699902169662,0.0003601350290371,0.0183186171345237,3.8624647626272495,-0.0145696365032069,1.9312323813136247,-0.0145696327584463,1.1962797574697184,-2.189429786274141,13.811373073674687,1.0059171806242386,,,,1.8133929239715947,2.222066766799729,0.5838974476740093,0.5650052373215608,4A
B0026,22,1,1.7824572301269948,1.7824572301269948,26.68911300750602,3.450423062016945,2.1656553710973343,4.18738502716279,0.2434768719967029,0.0,0.0,0.0,1.9833770625786264,1.9833770625786264,0.0,0.0,40.55411444614823,32.98142836772341,26.68911300750602,3.7994913877888377,13.865001438642214,6326.062,1.014350796507714,-1.048570222149277,1.7658030440830614,-4.028789778263289,0.0035330190275669,0.0756157275229006,0.0221108031955331,0.9899026098935004,0.0,0.0004314227004892,0.0183186171345237,3.8624647626272495,-0.0145696365032069,1.9312323813136247,-0.0145696327584463,1.864229514567484,-3.186400048791484,13.865001438642214,1.002945573685304,,,,1.8133929239715947,2.221686058771892,0.5782366349223176,0.5593662482624769,4A
B0026,23,1,1.7959303030608789,1.7959303030608789,26.055865754438425,3.4243550860962872,2.161441726851442,4.187376898822461,0.2552370570275196,0.0,0.0,0.0,1.9470134974266604,1.9470134974266604,0.0,0.0,39.89740047610024,32.285643510120714,26.055865754438425,3.82843986566964,13.841534721661812,6352.843,1.017709565783251,-1.0522245912177104,1.7677747819970289,-4.028805091889541,0.0059127690455949,0.0742026182588867,0.0231247660196893,0.9898792502554836,-4.2381211417197306e-05,0.0002785227794134,0.0183609983459409,3.8624647626272495,-0.0145696365032069,1.9312323813136247,-0.0145696327584463,1.4917062701516954,-1.4400715462791007,13.841534721661812,0.9705479650945874,,,,1.8133929239715947,2.2216945035088536,0.580251845757281,0.5612184498626578,4A
B0026,24,1,1.7783142127341005,1.7783142127341005,26.129925036104066,3.419928142613709,1.8357784756785411,4.187719914558781,0.2657963889449642,0.0,0.0,0.0,1.932654541622389,1.932654541622389,0.0,0.0,40.148009555945954,32.40988062398286,26.129925036104066,3.8408407681187793,14.018084519841889,6309.172000000006,1.0147022724761277,-1.0562946339613315,1.7693952811305744,-4.028118554798276,0.0047367140198739,0.0929693900917488,0.0232355581522143,0.9883207312652657,-0.002827609005549,-4.238121141657077e-06,0.0211886073514899,3.865309083244778,-0.013833507297935,1.932654541622389,-0.0138335037436897,-3.7329704474744463,2.875926010873175,14.018084519841889,0.982785884939414,,,,1.8133929239715947,2.2213159109367813,0.5824962808655348,0.5595600705520466,4A
B0026,25,1,1.771719092984802,1.771719092984802,26.129414433490485,3.4304184604928114,1.7730752055194368,4.187714468300498,0.2627047133930131,0.0,0.0,0.0,1.9431906244097248,1.9431906244097248,0.0,0.0,40.16428171644192,32.395070835603484,26.125417290944853,3.846937078573314,14.034867282951437,6284.297,1.0149406902228344,-1.0562794361681302,1.769242482054923,-4.032124737768037,0.005421915601619,0.0963550356187746,0.0234788546229879,0.9824531740254092,-0.010645463928335,-0.0029900898507567,0.031834071279825,3.886381248819449,-0.0083967029002124,1.9431906244097248,-0.0083967007487135,-0.8130607826503876,-0.2460206007407277,14.034867282951437,0.9835858127917926,,,,1.8133929239715947,2.2235251304152532,0.5824879000049942,0.5596915466064389,4A
B0026,26,1,1.7790749489536772,1.7790749489536772,26.08063819840188,3.4416415585585702,1.803496921850417,4.188634886565279,0.2568257035937933,0.0,0.0,0.0,1.95196119737589,1.95196119737589,0.0,0.0,40.34822918896084,32.48055490141574,26.079677017636747,3.9147637766407866,14.267590990558954,6265.969,1.0221355733220574,-1.0570022650761444,1.769606616873422,-4.029296562552747,0.0040769285739112,0.095489090011118,0.0228699564131071,0.980588931328301,-0.0033822811733175,-0.0047268543571121,0.0352163524531425,3.894026994853321,-0.0064313184910255,1.9470134974266604,-0.0064313168447403,-0.86349168845235,0.1795175866156596,14.267590990558954,0.9926739484297652,,,,1.8133929239715947,2.221965526218113,0.5828865057889139,0.5636591826350748,4A
B0026,27,1,1.7733229782464677,1.7733229782464677,26.06900224745708,3.448941537538792,1.8019162984387032,4.188731148597371,0.2536204394776369,0.0,0.0,0.0,1.9702841724759808,1.9702841724759808,0.0,0.0,40.155136061235744,32.39831599080119,26.06579910051455,3.8623048668673463,14.086133813778662,6266.641,1.0187216280120854,-1.0532958143214937,1.7677584587790964,-4.029143714811075,0.0048421977648902,0.0962000088298572,0.0240850604695418,0.9801696294225458,-0.0007607362195769,-0.0049259925755208,0.0359770886727195,3.894026994853321,-0.0064313184910255,1.9470134974266604,-0.0064313168447403,-0.776391172813053,0.9001511525541986,14.086133813778662,0.9831361387782416,,,,1.8133929239715947,2.2218812379540243,0.5808425743796454,0.561776554074633,4A
B0026,28,1,1.768754111010884,1.768754111010884,26.22138277402184,3.3679598202717265,2.094755756018166,4.16813557610843,0.2836200003142359,0.0,0.0,0.0,1.869574986590041,1.869574986590041,0.0,0.0,40.01460073648428,32.5316653403438,26.214960316138946,3.774768406208476,13.79321796246244,6198.75,1.0272256180099508,-1.061746365944055,1.772889167128315,-4.028758416480095,0.0038136829486532,0.0743395581382233,0.0230481992601066,0.9774185652837836,-0.0049912344876328,-0.0043702449010618,0.0409683231603523,3.886381248819449,-0.0083967029002124,1.9431906244097248,-0.0083967007487135,-0.6095862507366007,0.7347861573366613,13.79321796246244,0.9762520855928284,,,,1.8133929239715947,2.221668764239207,0.585502651912127,0.5664661003309626,4A
B0027,1,1,1.8233077742149364,1.8233077742149364,26.288547313515902,3.415635388206693,2.4407952016086623,4.201942981365258,0.2634860359094044,0.0,0.0,0.0,1.978296023611053,1.978296023611053,0.0,0.0,42.07194057268294,33.531461449042084,26.281751283369985,4.668691361076615,15.783393259167037,6515.422000000006,1.007441726287839,-1.048298128077691,1.750336118390269,-3.9783143078898098,0.0033235094318512,0.0731758703069667,0.0424325671444569,0.9999994515465432,0.0,0.0,0.0,3.956592047222106,-0.0019105532616438,1.978296023611053,-0.0019105527792265,0.0,0.0,15.783393259167037,0.9688039359697386,,,,1.8143313548953965,2.1927165052599644,0.5777875828740939,0.5552688727831208,4A
B0027,2,1,1.814238465116796,1.814238465116796,25.96471800834349,3.405140913759623,2.4193060956450503,4.206957767652323,0.2726529665422416,0.0,0.0,0.0,1.9771441550311384,1.9771441550311384,0.0,0.0,42.526459613766654,33.768115475386416,25.96471800834349,4.993755336777247,16.561741605423165,6516.219,1.002308006287153,-1.049212058679183,1.7506147807252528,-3.976892542613384,0.0033952109005791,0.0754285551245361,0.0542349100816188,0.9975124045837914,-0.00453465454907,-0.0045346545490705,0.00453465454907,3.955440178642192,-0.0022017220193032,1.977720089321096,-0.0022017214632845,1.1571415565958143,-0.1270073130653963,16.561741605423165,0.9910730123169812,,,,1.8143313548953965,2.1919328748208002,0.5782913114785884,0.5524393345144719,4A
B0027,3,1,1.812859679313087,1.812859679313087,26.169275903869103,3.425659661801085,2.4982363525248754,4.206087528624208,0.2674346254877771,0.0,0.0,0.0,2.006554733810701,2.006554733810701,0.0,0.0,42.65704114936764,34.0575363030056,26.165819522764878,4.9544064489025175,16.48776524549854,6489.5,1.005669904542278,-1.0465273412198817,1.7491462645464366,-3.97684768172696,0.0040588257307502,0.0723685488576381,0.0639572632260634,0.9950253576210396,-0.00453465454907,-0.0045346545490697,0.0090693090981401,3.956592047222106,-0.0019105532616438,1.978296023611053,-0.0019105527792265,-1.4919981646956444e-16,4.3315199832388445e-17,16.48776524549854,0.9975649743061208,,,,1.8143313548953965,2.1919081489699774,0.5768115831742423,0.5542923026870462,4A
B0027,4,1,1.814424244673997,1.814424244673997,26.28854598953176,3.42016992082392,2.47983581845354,4.206597549468143,0.2724347536954732,0.0,0.0,0.0,1.993429038726253,1.993429038726253,0.0,0.0,43.07456793109374,34.34311925332076,26.28854598953176,5.069356816731562,16.786021941561977,6471.25,1.0093764389919089,-1.0503251867609642,1.7509397918350855,-3.977001193359909,0.003214423968181,0.0733916904696688,0.0655485483113959,0.9950763033412128,9.28897786005578e-05,-0.0031463912507691,0.0089764193195396,3.971725062337306,0.0019069100074034,1.985862531168653,0.0019069095268243,-0.2392524132117096,0.4621705153763681,16.786021941561977,1.018609379747418,,,,1.8143313548953965,2.1919927595525674,0.5789048312079244,0.5563352230387395,4A
B0027,5,1,1.812800333853042,1.812800333853042,26.34701719437006,3.4180604683404985,2.4669313816061296,4.206708529635488,0.2740054478250831,0.0,0.0,0.0,1.9929644472467636,1.9929644472467636,0.0,0.0,43.12836631992577,34.3900563067441,26.342034597511443,5.077589684052692,16.781349125555707,6466.672,1.0091869824031514,-1.0497801003401392,1.7506481427158975,-3.975861081535826,0.0026358337984817,0.0736205316749811,0.0640520227763814,0.9950253576210396,-9.28897786005578e-05,-0.0022580382966747,0.0090693090981401,3.985928894493527,0.0054767670903429,1.9929644472467636,0.0054767657125489,-0.337865634520891,0.9377903671408774,16.781349125555707,1.0213530453868165,,,,1.8143313548953965,2.1913643672685414,0.578604397431396,0.5562308007741701,4A
B0027,6,1,1.7946038703195293,1.7946038703195293,26.170511913028506,3.3978401981445576,2.492471012096456,4.182675464297748,0.2724065088172257,0.0,0.0,0.0,1.9859116605293583,1.9859116605293583,0.0,0.0,42.9279467397339,34.16207101391941,26.163341707715524,5.109775663006125,16.757434826705392,6410.672,1.007784196906394,-1.0476986183510903,1.7500187600999006,-3.976047513456661,0.0045396292043965,0.0713376544096712,0.0632177755433714,0.9942691577808324,-0.0013787858037095,-0.0011826880705558,0.0104480949018497,3.985928894493527,0.0054767670903429,1.9929644472467636,0.0054767657125489,-0.3873179116025305,1.2175087105425466,16.757434826705392,1.0111691992335738,,,,1.8143313548953965,2.191467122435249,0.5774571527544892,0.5554576313677261,4A
B0027,7,1,1.816519171293833,1.816519171293833,25.914640942736757,3.3984422668226397,2.4232193266263646,4.202445131277022,0.2746067737658603,0.0,0.0,0.0,1.9455026293854496,1.9455026293854496,0.0,0.0,42.34490965860999,33.65117316898919,25.91326636815152,4.699127008988081,16.430268715873233,6474.156,1.010088267359915,-1.057277544603645,1.7551786255594906,-3.976869439992001,0.0038870252283919,0.0729153641756471,0.059939937601927,0.9942691577808324,0.0,-0.0004229247189728,0.0104480949018497,3.985928894493527,0.0054767670903429,1.9929644472467636,0.0054767657125489,-0.4130823826761892,1.3632410325435431,16.430268715873233,0.9821172586834,,,,1.8143313548953965,2.1919201414128033,0.5827367430711693,0.5567275595135986,4A
B0027,8,1,1.819833556519024,1.819833556519024,26.321229097655937,3.411384397730043,2.4791120561344835,4.207150334625055,0.2728787072975596,0.0,0.0,0.0,1.9692996880292368,1.9692996880292368,0.0,0.0,42.50145921854708,33.993154419553875,26.32052844790478,4.929113115611335,16.18023012089114,6460.75,1.0140310031294335,-1.0548269593999815,1.7533407841645772,-3.9771945719805046,0.0032034727049239,0.0699410782554921,0.0582142855835764,0.995127249061386,0.0015645653609106,-0.0001193006246507,0.008883529540939,3.9718233210587166,0.0019316492528725,1.9859116605293583,0.0019316487660646,-0.341293078507671,1.342806023609446,16.18023012089114,0.9898349254447546,,,,1.8143313548953965,2.192099343512589,0.581386060795271,0.5589006662941657,4A
B0027,9,1,1.816980986440728,1.816980986440728,26.250108125500603,3.40775629545449,2.428102703648056,4.206634870908589,0.2762785419737256,0.0,0.0,0.0,1.9673903015099865,1.9673903015099865,0.0,0.0,42.75456095698592,34.121102900157744,26.250108125500603,4.9380704757548575,16.504452831485317,6448.907,1.0143008034053864,-1.0553776405080413,1.7537017442589715,-3.9769324995805095,0.0036449132673063,0.0709404760193397,0.0644415089997234,0.9962762188077404,0.0020949266198355,0.0006125977714984,0.0067886029211035,3.938599376058473,-0.0064684409150074,1.9692996880292368,-0.0064684392779883,-1.6428808623517843,3.241290482891665,16.504452831485317,1.0024409695173715,,,,1.8143313548953965,2.1919548977919723,0.5816895781801048,0.5590493713668223,4A
B0027,10,1,1.8047602710768988,1.8047602710768988,26.532556061939943,3.4031041806987625,2.4202095510772232,4.206620391551443,0.2775947993527853,0.0,0.0,0.0,1.963099527694123,1.963099527694123,0.0,0.0,43.20868549225104,34.521504581092735,26.532556061939943,4.900585950003771,16.676129430311093,6447.125,1.00775725239961,-1.0554671306178591,1.7537425349308915,-3.9758459422284784,0.003066801674998,0.0711896849175743,0.0629470543653294,0.9962762188077404,0.0,0.0010978475942239,0.0067886029211035,3.934780603019973,-0.007438487420588,1.9673903015099865,-0.0074384855371573,-3.6392358460140937,6.854386310726669,16.676129430311093,1.0254630041380577,,,,1.8143313548953965,2.1913560229783395,0.5817389021966779,0.5554427804383677,4A
B0027,11,1,1.802177888140868,1.802177888140868,25.912435358842856,3.38665218439762,2.3998890148152445,4.194991220811618,0.2806173502475224,0.0,0.0,0.0,1.9508970046948635,1.9508970046948635,0.0,0.0,42.59572185384836,33.91883669839733,25.910238372733108,5.098838544215813,16.683286495005504,6431.219,1.0088041469754216,-1.055670294257971,1.7540044456056294,-3.9761066659419098,0.0038525093950555,0.070678726235733,0.0637436784879904,0.9962762188077404,0.0,0.0009413910581329,0.0067886029211035,3.926199055388246,-0.0096218155120639,1.963099527694123,-0.009621813073148,-3.8613015121855017,7.474980744264103,16.683286495005504,0.994511159070326,,,,1.8143313548953965,2.191499725347109,0.5818508793388706,0.5560197944292172,4A
B0027,12,1,1.810054375611175,1.810054375611175,26.318007051932856,3.4140369130125587,2.483742346997907,4.2023598960429815,0.271009074012288,0.0,0.0,0.0,1.9791531846258037,1.9791531846258037,0.0,0.0,42.63365730314649,34.203791109857484,26.318007051932856,4.893770872931218,16.315650251213636,6442.203,1.011485628782612,-1.0529574586448565,1.7522135340559994,-3.97580379555999,0.0041516587874309,0.0669340192354081,0.0625895136403669,0.9927305792681944,-0.0064647956826577,-0.0008739738125644,0.0132533986037612,3.934780603019973,-0.007438487420588,1.9673903015099865,-0.0074384855371573,-1.332517315819742,1.9897045010102836,16.315650251213636,0.9963993105837022,,,,1.8143313548953965,2.1913327931155173,0.5803556532293759,0.5574977393481292,4A
B0027,13,1,1.8191618703574552,1.8191618703574552,26.721485029988013,3.3945090590148355,2.382935984422233,4.206738745019596,0.2781828684192111,0.0,0.0,0.0,1.9387064287611264,1.9387064287611264,0.0,0.0,42.89197473994752,34.48622307207774,26.721485029988013,4.787516847292872,16.170489709959508,6427.079,1.018967206298046,-1.0601013419063348,1.756369431766923,-3.976485689239373,0.0089330454467039,0.0700261518193233,0.0600030617484988,0.9927305792681944,0.0,-0.001939438704797,0.0132533986037612,3.926199055388246,-0.0096218155120639,1.963099527694123,-0.009621813073148,-0.4627968292436212,0.4257537459697071,16.170489709959508,1.0093521448894367,,,,1.8143313548953965,2.1917086305707554,0.5842931276285273,0.5616213397562064,4A
B0027,14,1,1.806344581230731,1.806344581230731,26.679725292854272,3.4204049256076163,2.4903839742860163,4.205268152663341,0.2691341253729257,0.0,0.0,0.0,1.981491015288533,1.981491015288533,0.0,0.0,42.73670303920533,34.40141739485763,26.679725292854272,4.811606158001092,16.056977746351052,6417.156,1.013352409140534,-1.0537206430621189,1.7527538691440745,-3.976936142536244,0.0139192800257347,0.0666391379943556,0.0604853802325043,0.9906959297162876,-0.003709794380444,-0.002681397580886,0.0169631929842053,3.926199055388246,-0.0096218155120639,1.963099527694123,-0.009621813073148,0.1511213278433605,-0.5806910914860168,16.056977746351052,1.0015462935823676,,,,1.8143313548953965,2.1919569056698194,0.5807762954760103,0.5585266475202143,4A
B0027,15,1,1.8120006378747944,1.8120006378747944,26.55716770390485,3.401908039296132,2.39789040439265,4.205946910651655,0.2763995865629319,0.0,0.0,0.0,1.943992559006028,1.943992559006028,0.0,0.0,42.71819238433457,34.3150259504104,26.557001937562,4.832642503445456,16.16102468042972,6398.907,1.0194244573876852,-1.060902364203764,1.7565310549866258,-3.978429203873616,0.0056573780602169,0.0692156729178119,0.0591091845085438,0.9927305792681944,0.003709794380444,-0.0016639385745757,0.0132533986037612,3.901794009389727,-0.0158571605443231,1.9508970046948635,-0.0158571565123086,0.2331846370179815,-0.9619347105954874,16.16102468042972,1.0006197585288934,,,,1.8143313548953965,2.1927798321619085,0.5847346248750297,0.5618733615759284,4A
